Name,Type-MAN
J080930.62+260244.8,1
J080932.79+224957.1,1
J080938.88+345537.2,2
J080939.78+344156.2,1
J080942.85+165118.6,2
J080945.10+060847.2,2
J080945.31+153339.0,2
J080955.57+303522.1,1
J081002.47+323611.4,2
J081003.16+153058.5,1
J081003.66+420950.4,3
J081008.59+171409.3,2
J081010.10+525845.3,2
J081014.64+201226.1,1
J081017.55+371158.8,2
J081018.21+181518.2,2
J081023.26+421625.9,3
J081028.94+535202.4,1
J081031.66+405724.3,1
J081032.88+550159.3,2
J081040.28+481233.2,1
J081041.04+060238.0,1
J081041.89+141733.3,3
J081046.82+134758.6,3
J081054.59+491103.8,2
J081057.82+275101.9,1
J081058.17+284618.6,2
J081058.84+072533.1,1
J081104.32+355908.3,2
J081109.99+530847.2,2
J081110.71+082554.4,2
J081111.50+284750.5,2
J081112.05+502408.5,3
J081114.44+114121.9,4
J081118.75+381000.2,2
J081119.62+503728.2,2
J081120.08+550544.0,1
J081120.57+362638.5,2
J081120.85+051910.5,1
J081122.85+105429.6,2
J081125.64+433742.3,4
J081126.85+380932.4,1
J081127.00+104038.4,4
J081132.82+110002.1,2
J081139.71+060027.5,1
J081139.78+205037.6,1
J081140.50+401457.3,4
J081141.13+360656.8,2
J081141.63+102912.0,4
J081147.11+271616.5,2
J081147.21+525155.5,3
J081147.60+294804.0,1
J081149.10+385441.6,1
J081154.89+424550.7,3
J081159.35+353142.2,1
J081207.58+103245.7,2
J081213.36+384539.2,2
J081218.55+144420.4,2
J081223.35+171029.6,3
J081226.55+161848.3,1
J081231.94+285331.2,1
J081232.45+073226.0,1
J081232.82+403701.1,1
J081235.96+360145.4,3
J081243.77+250247.3,4
J081245.93+574751.0,2
J081248.75+262637.7,2
J081251.43+555421.8,1
J081253.64+362109.3,1
J081255.47+270855.6,1
J081257.42+433043.5,3
J081259.25+214835.3,1
J081259.78+305419.3,2
J081303.31+132606.7,3
J081307.46+330004.1,1
J081310.76+184132.1,1
J081312.19+532315.3,1
J081316.30+305548.1,1
J081316.41+165449.7,4
J081320.89+141302.7,2
J081321.96+095409.1,2
J081323.37+451809.6,2
J081323.76+073405.7,1
J081325.73+453250.7,3
J081326.05+495957.2,2
J081326.75+124234.6,2
J081328.60+145821.9,2
J081332.25+351147.5,1
J081334.21+220628.3,2
J081338.36+375003.8,1
J081343.59+265511.5,3
J081350.68+393230.6,2
J081351.14+152901.0,1
J081353.46+062554.4,1
J081354.84+312419.9,1
J081357.45+495447.4,1
J081405.37+214302.4,2
J081407.16+224924.0,1
J081410.91+392612.4,1
J081413.09+382855.7,3
J081415.42+081359.9,1
J081421.69+522410.1,3
J081421.94+161814.0,2
J081422.35+292208.8,2
J081424.98+214832.3,3
J081425.67+141146.4,1
J081429.96+284750.1,1
J081433.04+272257.8,1
J081433.32+223314.2,2
J081435.46+271915.7,1
J081437.00+312354.9,1
J081437.03+211857.4,1
J081437.99+172208.3,1
J081439.49+393218.7,1
J081439.74+365926.2,2
J081441.50+184409.6,2
J081443.89+125817.3,3
J081445.64+383046.7,2
J081446.03+261549.1,4
J081450.40+300710.7,1
J081455.53+385348.5,2
J081457.59+383309.4,2
J081502.54+173522.5,1
J081504.88+254324.1,3
J081505.00+490802.0,4
J081506.50+091721.0,2
J081510.88+100639.8,2
J081511.10+385232.7,1
J081517.35+234211.7,1
J081517.62+142132.6,1
J081523.42+071417.0,2
J081525.85+562311.1,1
J081526.80+294533.3,1
J081528.92+100654.6,1
J081529.12+560622.1,2
J081538.54+081048.0,2
J081539.84+503226.3,2
J081545.78+244957.3,2
J081547.17+273146.8,1
J081548.25+144042.7,1
J081549.10+154522.7,1
J081552.35+442840.7,2
J081554.82+513528.1,3
J081556.63+322441.8,2
J081556.68+531636.0,1
J081559.24+432033.3,2
J081559.93+060635.2,1
J081607.07+231021.2,1
J081611.41+205025.8,2
J081615.21+342041.9,2
J081616.17+572832.2,1
J081620.98+231522.0,2
J081624.32+142438.2,1
J081627.14+294225.2,1
J081628.89+085748.6,3
J081630.26+324247.1,2
J081630.85+192235.1,2
J081636.17+502322.0,4
J081641.02+092332.5,2
J081643.00+105101.7,1
J081643.09+180936.9,3
J081645.36+253645.3,2
J081645.50+453311.3,1
J081651.97+492545.7,3
J081653.74+391116.0,3
J081655.06+232030.8,2
J081655.32+121553.7,2
J081659.29+490144.0,1
J081710.75+090656.5,1
J081711.06+092540.9,1
J081718.35+175110.6,3
J081719.12+225022.0,1
J081721.08+130901.0,1
J081721.14+490100.6,2
J081723.51+485901.4,2
J081724.37+275608.7,1
J081725.07+081250.5,2
J081728.96+260246.6,3
J081731.62+195830.3,2
J081731.92+210020.2,2
J081732.60+433011.6,3
J081737.92+383659.2,2
J081741.11+354211.8,2
J081744.43+313415.4,2
J081746.96+513603.9,2
J081747.27+194829.8,2
J081750.89+063012.8,2
J081752.31+315928.4,2
J081754.59+285705.9,1
J081755.20+312827.4,1
J081757.67+481227.9,4
J081759.78+445818.0,2
J081800.74+495611.9,4
J081803.85+562111.2,2
J081803.87+543708.5,4
J081807.61+302109.7,4
J081809.58+133704.3,1
J081810.48+234320.5,2
J081811.27+264248.3,1
J081816.26+384044.4,1
J081821.42+085310.0,2
J081825.58+521853.8,2
J081826.57+061124.8,2
J081827.35+281402.8,1
J081834.84+192520.3,2
J081836.04+471137.6,2
J081839.00+181848.5,2
J081842.31+434447.8,2
J081849.07+363141.8,4
J081854.09+224744.8,2
J081854.78+345645.3,1
J081858.53+370013.1,1
J081859.74+494636.1,2
J081901.21+490441.3,3
J081902.10+493736.0,2
J081902.77+151253.7,2
J081902.92+175903.3,2
J081907.38+355724.6,1
J081908.26+275359.6,1
J081919.46+152503.4,1
J081925.89+403744.0,1
J081926.82+182539.9,1
J081936.06+571752.4,1
J081936.17+402222.9,2
J081939.43+574607.8,4
J081939.93+495637.8,2
J081941.78+543738.3,1
J081942.79+290814.4,2
J081943.63+251657.5,2
J081944.56+543617.3,1
J081946.24+453926.8,2
J081949.42+041251.4,3
J081951.11+243231.5,2
J082007.16+031459.8,1
J082008.84+494234.8,2
J082009.77+395722.2,2
J082010.98+134302.9,2
J082012.18+271835.2,1
J082017.37+143901.7,1
J082020.44+301834.6,1
J082025.92+122540.3,2
J082026.55+060933.6,3
J082026.67+073645.9,2
J082026.80+120311.7,1
J082032.35+303449.7,4
J082033.78+395142.4,3
J082034.29+154048.3,3
J082034.49+064116.7,1
J082040.14+120433.3,2
J082040.21+301247.6,1
J082043.82+122809.1,1
J082046.40+063734.0,3
J082051.20+235345.2,1
J082056.82+300950.5,2
J082059.88+091359.9,2
J082100.46+292947.8,1
J082102.41+302620.3,2
J082103.68+524435.6,2
J082103.81+284342.5,2
J082105.04+040856.4,2
J082105.82+353706.2,2
J082110.07+325658.7,2
J082114.31+311343.0,1
J082115.67+144350.8,1
J082115.96+295325.3,3
J082116.53+411910.7,2
J082117.87+100223.0,1
J082118.32+144647.3,1
J082120.01+282736.8,1
J082121.26+251903.0,3
J082123.57+305007.9,2
J082125.55+455249.6,1
J082128.76+084728.4,1
J082129.78+310728.2,2
J082131.73+392349.1,1
J082133.17+550907.0,1
J082138.42+082004.1,1
J082146.28+215423.8,2
J082151.67+313117.5,2
J082157.10+033859.5,1
J082204.96+323006.2,2
J082207.75+563344.1,1
J082209.55+470552.9,1
J082213.86+260835.3,2
J082215.38+314036.3,3
J082215.44+195809.9,2
J082216.96+453535.9,1
J082223.10+153108.9,2
J082225.83+291129.3,1
J082227.17+460919.8,2
J082234.28+380332.9,2
J082241.68+041940.3,2
J082242.04+411816.5,2
J082243.29+453237.0,1
J082252.35+562851.5,1
J082253.42+265627.4,2
J082256.06+460945.5,2
J082306.12+320257.5,1
J082307.69+392634.8,1
J082316.23+535711.6,4
J082317.94+452630.4,1
J082320.55+112551.6,1
J082323.25+152448.0,1
J082326.33+141435.6,2
J082328.28+033733.2,4
J082330.57+250138.3,2
J082331.51+451558.3,1
J082332.92+205504.9,2
J082332.97+235910.0,4
J082333.93+102401.7,2
J082335.14+153138.1,1
J082337.03+280425.5,3
J082340.63+034907.4,2
J082340.89+495629.5,3
J082345.81+272502.9,3
J082348.99+201442.3,1
J082351.18+154654.7,2
J082353.39+120541.2,1
J082354.39+085142.9,1
J082400.28+153446.7,4
J082401.67+110047.5,1
J082408.97+510425.6,2
J082410.08+325911.0,1
J082416.07+231913.5,2
J082423.25+191243.2,2
J082425.53+263118.0,2
J082428.94+463630.4,1
J082429.12+253425.7,3
J082432.14+202726.2,3
J082433.10+355224.5,2
J082433.25+505135.0,3
J082433.35+143705.0,3
J082434.42+514227.0,1
J082435.57+253327.2,1
J082439.17+034427.1,3
J082439.82+271345.7,2
J082440.14+410305.6,2
J082442.92+130832.3,2
J082444.67+520033.8,4
J082446.02+145115.0,1
J082449.20+183044.2,1
J082452.67+082949.3,1
J082459.99+042559.7,4
J082503.60+125516.0,2
J082504.58+315957.2,1
J082504.66+124404.8,3
J082516.96+224815.9,1
J082519.28+261813.4,1
J082521.01+222857.8,2
J082521.10+271332.4,1
J082521.16+132623.6,1
J082521.64+383258.6,1
J082533.28+481225.7,2
J082549.93+212627.8,2
J082553.81+413609.1,2
J082554.14+094308.1,1
J082554.75+270456.5,1
J082555.22+411654.6,1
J082556.14+175139.6,3
J082556.21+133953.4,2
J082557.02+523016.5,3
J082558.50+353120.7,1
J082600.53+401308.1,1
J082600.56+405852.0,3
J082602.60+185123.2,2
J082608.22+132121.0,3
J082608.50+035903.6,4
J082610.83+365306.6,2
J082613.97+233757.2,1
J082617.69+290329.4,2
J082619.83+084424.5,1
J082620.14+063856.3,2
J082622.48+111334.3,1
J082624.67+160038.3,1
J082626.25+082119.1,3
J082626.92+151731.6,2
J082633.53+214349.3,3
J082643.85+585215.0,2
J082647.42+302301.5,4
J082654.07+394843.7,2
J082655.15+463918.1,1
J082657.14+360659.1,1
J082702.29+204710.8,2
J082705.12+312534.8,1
J082705.41+374841.3,3
J082708.73+092303.5,4
J082708.84+165000.4,1
J082712.77+382000.8,4
J082715.36+140046.8,1
J082716.82+363101.2,1
J082717.80+125430.1,1
J082718.30+463510.9,4
J082720.57+303330.1,1
J082720.82+214014.4,2
J082723.07+354700.3,2
J082726.69+155958.1,2
J082728.01+305159.0,1
J082729.10+184133.0,2
J082733.88+295451.3,1
J082742.78+234344.0,1
J082742.78+273524.5,4
J082744.31+033257.2,2
J082745.60+164217.8,2
J082745.70+261936.0,1
J082748.81+150903.5,1
J082754.57+182719.3,3
J082800.04+514928.0,3
J082800.70+133401.4,1
J082802.66+450227.3,2
J082803.64+444034.4,1
J082805.87+444600.3,1
J082810.46+321035.3,3
J082814.19+415351.9,2
J082815.41+420302.2,2
J082816.76+460133.2,1
J082817.64+035222.4,2
J082818.19+062024.8,2
J082818.89+124045.8,2
J082819.71+372152.6,2
J082820.60+400028.8,1
J082832.32+400446.4,3
J082834.54+142813.9,1
J082835.20+322825.2,4
J082839.21+524648.1,2
J082842.42+243009.3,1
J082842.60+234509.1,2
J082842.61+160124.7,1
J082849.86+305527.6,1
J082853.93+205208.2,2
J082855.10+300130.4,1
J082901.33+042019.1,2
J082904.83+175415.8,4
J082905.46+140406.8,1
J082907.42+064546.0,3
J082909.40+240205.1,1
J082911.48+260003.3,4
J082911.89+221043.9,2
J082913.83+473921.2,1
J082915.35+223203.5,2
J082915.96+171857.8,3
J082916.19+400214.2,1
J082918.10+504025.9,1
J082920.25+251141.3,3
J082921.91+310747.8,2
J082922.37+391115.5,1
J082924.98+381945.4,2
J082926.00+462618.6,2
J082938.79+452538.0,2
J082956.31+184103.0,1
J082956.96+402125.4,1
J082957.50+092853.5,2
J083002.12+082737.6,2
J083002.31+182556.0,2
J083006.87+382620.5,2
J083007.20+271403.4,2
J083007.54+503138.0,2
J083011.67+104827.5,1
J083012.07+041448.0,1
J083018.85+032653.6,2
J083021.64+235524.7,1
J083025.03+143601.2,2
J083032.36+500714.7,2
J083039.46+322711.7,2
J083041.03+071735.5,1
J083042.72+254324.6,2
J083048.10+250214.1,1
J083049.22+361645.7,4
J083051.79+164243.8,1
J083052.68+322431.2,2
J083053.57+231035.8,2
J083053.64+112950.9,1
J083054.92+061319.2,1
J083055.42+070231.2,1
J083057.28+141625.7,2
J083059.28+470731.6,1
J083100.36+540023.3,1
J083107.69+391420.5,4
J083108.31+210721.9,1
J083109.56+414738.1,3
J083111.25+431607.0,1
J083112.71+363028.6,2
J083119.30+353548.8,1
J083121.42+075545.7,1
J083122.51+045755.9,3
J083122.82+552859.0,2
J083123.73+145457.3,1
J083124.03+461156.0,1
J083129.23+150736.5,2
J083131.87+515228.8,3
J083134.25+052555.0,1
J083139.17+371143.2,1
J083139.78+460800.8,1
J083140.35+125805.1,2
J083141.07+125822.5,2
J083143.82+265356.6,1
J083147.84+223905.9,2
J083148.88+042939.1,1
J083149.35+181324.4,3
J083200.07+194854.2,1
J083200.86+151327.6,2
J083201.81+135839.4,2
J083202.89+124221.4,3
J083204.24+041835.6,2
J083216.03+183212.2,1
J083218.87+375501.7,2
J083223.91+174654.6,1
J083224.82+184855.4,4
J083231.19+351713.5,3
J083232.25+425106.8,2
J083233.15+091910.5,2
J083233.43+054701.5,2
J083248.38+114954.1,3
J083257.45+273823.5,2
J083257.97+413942.6,1
J083259.82+084829.1,2
J083303.83+105849.1,1
J083304.00+303351.5,1
J083306.34+211850.6,4
J083308.15+214727.1,2
J083308.83+325221.9,2
J083310.16+494005.3,4
J083310.90+432001.4,2
J083317.23+490533.5,3
J083317.33+360157.2,1
J083317.87+475308.2,3
J083319.42+475042.6,2
J083323.80+514744.1,1
J083327.00+535245.8,1
J083328.82+385737.3,1
J083329.28+153507.1,1
J083333.67+272754.3,2
J083334.96+375531.0,1
J083336.42+034429.5,1
J083342.77+233005.6,1
J083343.42+304441.3,1
J083344.32+611556.4,1
J083344.71+343337.7,3
J083345.45+102753.2,4
J083346.88+451519.5,2
J083357.07+472653.0,1
J083400.18+134314.9,2
J083404.20+274010.5,2
J083404.41+134255.6,2
J083409.81+035902.1,1
J083411.09+580321.4,1
J083413.84+230129.1,2
J083417.58+182501.6,1
J083420.66+235024.8,1
J083420.78+202621.5,1
J083420.80+480423.2,2
J083423.10+134352.8,2
J083423.21+151639.4,2
J083425.32+342921.9,1
J083428.64+292053.8,2
J083430.35+152556.4,1
J083432.22+133142.0,1
J083432.57+291231.8,1
J083433.49+410607.6,1
J083438.25+423436.0,2
J083442.50+341345.1,4
J083442.78+505801.6,2
J083447.61+392818.5,2
J083452.88+361134.6,1
J083453.61+555942.5,2
J083453.67+365644.0,2
J083454.77+301313.5,1
J083454.79+251258.5,4
J083456.61+190635.9,1
J083457.65+484515.7,1
J083500.14+385837.1,1
J083507.46+323302.2,1
J083509.68+492248.0,1
J083510.15+172841.6,1
J083510.17+332208.9,1
J083512.80+151536.6,1
J083525.12+334357.9,2
J083526.78+602149.3,1
J083536.14+292636.6,1
J083536.59+182400.8,3
J083541.89+062945.5,2
J083542.93+150456.4,4
J083547.96+075035.3,2
J083548.14+151717.1,3
J083550.02+175144.6,1
J083554.92+432948.7,1
J083555.54+205737.4,3
J083603.99+305038.7,1
J083604.62+381638.6,1
J083611.40+071605.5,1
J083611.52+311929.3,3
J083614.40+162804.0,2
J083616.76+162040.6,1
J083618.66+090920.8,3
J083619.21+504138.5,1
J083619.92+114138.0,1
J083634.92+150303.2,1
J083635.59+605936.3,2
J083636.25+224243.8,1
J083637.84+440109.6,1
J083641.17+090558.8,2
J083642.82+533432.5,1
J083646.25+450621.2,2
J083651.20+184300.3,3
J083652.10+311720.9,4
J083652.77+393618.0,2
J083655.86+053242.1,2
J083659.50+373856.5,2
J083704.80+374001.4,1
J083706.00+583153.0,1
J083706.40+311842.1,2
J083713.19+075456.0,3
J083714.35+354737.5,2
J083714.40+311145.5,2
J083715.02+323610.4,1
J083715.21+092530.0,3
J083716.25+372859.7,2
J083717.98+531516.8,1
J083718.30+483528.2,1
J083722.03+490953.7,2
J083723.00+191721.8,1
J083724.71+145819.8,1
J083726.14+222733.4,1
J083726.82+052916.2,2
J083727.03+145102.0,2
J083727.10+464000.2,2
J083735.35+283546.5,1
J083738.99+351732.2,2
J083743.97+175920.5,1
J083745.67+460023.1,2
J083750.90+160250.9,3
J083751.22+130128.0,2
J083752.75+391722.1,1
J083752.75+445026.0,3
J083754.14+154326.9,3
J083754.17+184537.5,1
J083801.56+573600.3,1
J083802.58+263008.0,1
J083805.37+304435.4,2
J083808.21+402206.9,2
J083811.07+315310.8,3
J083814.28+582824.3,2
J083816.19+350522.7,1
J083820.23+310126.1,2
J083820.73+143631.3,2
J083825.00+371036.6,1
J083825.96+571640.3,2
J083829.85+572035.3,2
J083831.00+194820.4,2
J083834.15+194955.2,1
J083835.25+195010.5,1
J083836.61+300531.0,2
J083841.00+360529.7,2
J083841.40+044409.0,3
J083841.50+444824.1,4
J083844.60+325311.8,4
J083845.18+614009.6,2
J083850.17+420753.0,2
J083851.15+252714.3,3
J083851.18+224156.2,2
J083852.21+165439.8,2
J083856.90+261037.6,1
J083902.58+493301.1,1
J083903.06+401545.6,1
J083903.85+540707.9,2
J083909.41+334801.2,2
J083910.92+141556.5,1
J083913.06+071322.0,2
J083913.93+060944.9,4
J083914.59+422601.1,1
J083915.83+285038.8,2
J083918.75+361856.1,1
J083918.80+455117.5,2
J083921.64+201330.0,2
J083922.25+473648.7,1
J083924.94+450810.2,1
J083927.30+543727.2,4
J083929.01+515333.6,1
J083934.64+064700.7,1
J083939.02+023426.7,2
J083940.82+293705.4,2
J083944.85+074722.8,1
J083948.25+274827.5,2
J083955.10+121703.1,1
J083956.36+215434.9,3
J083959.85+280036.1,1
J084001.70+444451.9,1
J084002.37+294902.6,3
J084008.43+393226.4,1
J084011.36+064654.5,2
J084013.02+344026.9,1
J084013.07+140312.6,2
J084016.69+303441.6,2
J084016.69+471857.6,1
J084017.10+151624.5,2
J084017.46+061251.6,1
J084017.60+370811.4,2
J084023.64+532722.0,2
J084026.32+584507.6,2
J084026.46+531108.7,1
J084030.41+182220.0,2
J084033.28+134959.9,2
J084036.20+275235.5,2
J084036.35+614735.7,2
J084036.40+365417.5,1
J084037.36+283122.7,1
J084037.71+322648.2,1
J084038.99+283149.3,4
J084039.93+082354.1,2
J084045.07+514815.7,1
J084046.90+245136.2,1
J084051.88+285055.4,2
J084052.77+453755.5,2
J084053.07+141714.0,3
J084053.65+480132.7,2
J084054.95+443437.3,1
J084055.21+541645.7,2
J084056.38+274731.9,1
J084101.64+182602.4,1
J084101.92+124454.9,2
J084102.14+140859.6,1
J084102.14+164305.3,3
J084102.58+044730.9,3
J084103.41+360006.0,1
J084105.83+330422.4,3
J084112.56+033849.3,2
J084114.28+075843.6,2
J084114.99+111412.6,2
J084115.66+182343.0,2
J084116.26+384409.4,2
J084116.82+273933.6,1
J084119.17+145246.6,2
J084119.37+424626.4,2
J084125.39+365119.0,1
J084127.71+365616.7,1
J084129.23+623332.4,1
J084130.76+242442.5,3
J084133.38+402043.2,2
J084135.15+515420.6,1
J084136.35+502552.3,2
J084137.60+311247.6,1
J084143.46+544342.1,2
J084145.78+294755.9,1
J084146.06+160732.4,4
J084147.21+100423.9,1
J084148.85+073329.0,1
J084155.85+090446.1,2
J084158.63+123512.4,4
J084159.64+500551.8,2
J084203.77+575039.1,2
J084204.88+413044.6,2
J084205.12+405045.6,1
J084206.00+474829.3,1
J084208.83+381332.3,3
J084209.53+421300.6,1
J084209.55+415625.4,4
J084215.98+323552.6,2
J084219.23+081903.0,1
J084219.85+204501.0,1
J084221.19+275445.7,1
J084223.26+342354.2,1
J084224.76+531950.3,1
J084225.51+025252.8,1
J084225.76+535353.2,3
J084226.28+052256.9,1
J084228.21+112401.1,3
J084229.73+081808.2,2
J084231.28+090036.7,2
J084235.24+521327.8,2
J084236.25+332708.0,1
J084238.38+405306.6,4
J084238.53+031743.7,1
J084241.79+391053.3,3
J084244.17+054141.4,1
J084245.49-000936.4,2
J084245.56+244357.5,2
J084254.09+192647.0,4
J084255.46+042330.5,1
J084255.93+292727.0,1
J084301.83+322846.1,3
J084302.58+130654.3,2
J084304.75+350801.2,3
J084304.78+632522.8,1
J084305.15+010855.7,1
J084306.23+064300.8,2
J084307.11+453743.0,1
J084307.95+002859.1,1
J084315.30+080928.5,3
J084322.05+392354.6,1
J084322.89+302027.4,2
J084325.64+290740.7,3
J084326.35+310532.6,2
J084331.57+541505.7,2
J084332.29+151055.3,1
J084332.52+041209.4,2
J084333.00+123421.8,2
J084335.59+042757.7,2
J084336.85+113653.9,2
J084338.71+565425.0,1
J084339.46+290124.6,1
J084339.49+155252.6,1
J084341.20+420525.5,2
J084346.50+350724.1,1
J084350.57+003642.5,3
J084353.11+262324.9,1
J084353.39+060538.8,2
J084353.54+230621.3,2
J084356.15+254443.0,2
J084358.78+144807.1,2
J084359.13+510525.1,1
J084359.38+172646.3,1
J084359.40+330911.5,1
J084403.93+270931.9,1
J084409.78+053658.7,1
J084413.11+580600.0,2
J084413.65+563619.5,1
J084417.89+315846.5,4
J084421.05+512421.3,1
J084421.92+425157.2,2
J084425.67+385048.4,2
J084430.55+135906.4,1
J084432.47+050446.3,1
J084432.85+513205.5,2
J084438.35+054645.5,2
J084439.71+574048.1,1
J084440.50+032629.9,2
J084445.46+212932.7,4
J084446.64+115455.4,4
J084449.09+074224.9,1
J084453.99+274308.4,1
J084454.04+123651.7,1
J084455.89+050906.7,2
J084456.63+425835.7,1
J084457.52+391136.5,2
J084458.39+420438.6,3
J084459.11+331246.3,4
J084508.34+010453.9,3
J084508.38+373554.6,3
J084508.49+231302.2,1
J084509.66+574035.8,2
J084515.35+592847.3,2
J084517.83+303027.4,2
J084520.92+273216.0,1
J084521.23+291754.0,1
J084521.62+112554.6,2
J084523.91+021704.8,1
J084524.75+434920.2,1
J084525.51+522915.8,3
J084527.08+445526.4,2
J084528.23+202444.4,2
J084531.12+461020.2,2
J084531.78+022833.1,1
J084535.68+605912.6,1
J084536.68+001056.2,2
J084536.81+081842.9,2
J084539.13-003037.5,3
J084539.46+012550.8,1
J084539.46+081120.2,1
J084542.24+155518.2,3
J084545.28+300956.8,2
J084545.82+053206.9,2
J084546.18+142532.6,2
J084547.84+144906.8,1
J084548.49+063022.7,2
J084554.46-002901.0,1
J084554.82+603622.6,1
J084555.50+570841.1,1
J084557.06+294533.2,1
J084605.74+365734.1,4
J084606.04+255453.5,4
J084609.10+112521.5,1
J084609.51+603243.0,2
J084609.71+034358.1,2
J084611.43+435935.7,1
J084615.22+145927.6,1
J084620.28+233649.0,1
J084620.67+020228.0,1
J084622.46+031539.7,3
J084623.67+284242.6,1
J084628.55+045525.6,1
J084628.69+015049.0,2
J084629.57+162523.1,2
J084630.85+024703.5,3
J084632.46+293555.4,3
J084633.24+313646.4,1
J084634.20+073228.8,1
J084634.84+340747.8,3
J084635.78-002123.9,2
J084637.90+512715.7,2
J084639.07+482229.9,1
J084642.64+574146.5,3
J084646.54+131248.1,2
J084654.53+354700.4,2
J084655.45+354159.0,2
J084656.09+524748.0,2
J084656.46+341203.2,1
J084656.54+245640.8,3
J084658.92+410434.0,1
J084705.20+075624.5,1
J084707.90+473654.0,1
J084708.81+260725.0,1
J084712.92+113350.3,1
J084713.07+231838.9,1
J084713.30+252059.8,1
J084717.80+220521.6,2
J084722.17+084742.1,4
J084723.19+334410.9,1
J084725.71+273833.1,2
J084729.42+361025.1,3
J084729.82+630218.0,2
J084731.57+063930.4,1
J084734.49+462724.4,2
J084734.64+423605.1,2
J084738.47+280822.1,1
J084739.04+423038.0,2
J084742.95+390333.8,1
J084751.31+341405.7,1
J084751.64+045820.8,1
J084755.38+120821.3,2
J084759.04+314708.3,4
J084759.89+124159.4,2
J084800.84+202905.2,2
J084801.53+555427.8,1
J084803.33+580948.2,3
J084805.01+165321.7,1
J084805.36+403417.4,1
J084805.95+502925.8,1
J084807.20+463447.6,1
J084807.37+095700.5,1
J084812.66+063757.7,2
J084812.91+604625.4,1
J084813.16+570004.3,3
J084816.30+124510.7,1
J084824.92+280144.7,2
J084825.39+164723.0,2
J084839.57+072606.3,2
J084843.34+080841.0,1
J084850.92+315928.9,2
J084858.39+281845.1,2
J084906.51+122313.8,1
J084908.51+120821.5,3
J084917.39+081844.7,1
J084921.80+541330.5,3
J084928.21+562348.6,2
J084928.71+381806.8,2
J084933.07+014340.8,1
J084934.61+282155.8,4
J084935.29+313819.2,2
J084936.04+431928.6,2
J084941.53+412657.0,1
J084943.04+374450.3,2
J084943.34+400911.3,1
J084946.35+324611.3,1
J084949.46+150545.6,2
J084950.47+475552.0,1
J084953.84+562155.1,2
J084959.56+424628.5,2
J085002.66+525407.5,2
J085004.50+231250.9,3
J085004.65+403607.8,1
J085005.32+124624.7,4
J085007.82+295112.3,1
J085010.09+015728.3,1
J085012.85+360422.6,2
J085014.38+002204.0,1
J085015.85+002917.1,2
J085016.35+554114.7,3
J085018.89+165023.5,3
J085022.80+552243.4,2
J085023.14+405405.4,2
J085024.85+554744.6,3
